pergunta;resposta
Qual foi o ano de fundação da Dinastia Yuan?;1271
Quem foi o fundador da Dinastia Yuan?;Kublai Khan
Em que império mongol a Dinastia Yuan teve seu início?;Império Mongol
Qual foi o título completo do imperador da Dinastia Yuan?;Grande Yuan
Quem liderou os invasores mongóis na China antes da Dinastia Yuan?;Genghis Khan
Qual dinastia veio imediatamente antes da Dinastia Yuan na China?;Dinastia Song
Em que batalha a Dinastia Yuan teve um papel importante?;Batalha de Bạch Đằng (1288)
Que imperadores da Dinastia Yuan são associados com reformas e melhorias administrativas?;Kublai Khan
Qual foi o destino final da Dinastia Yuan?;Fim em 1368
Qual império asiático teve a Dinastia Yuan como um estado vassalo?;Império Mongol
