pergunta;resposta
Qual é o nome oficial do parlamento da Escócia?;Parlamento da Escócia
A Escócia possui um sistema de governo unicameral ou bicameral?;Bicameral
Qual é a principal função do parlamento da Escócia?;Legislar para a Escócia
Quem é o Chefe de Governo na Escócia?;O Primeiro-Ministro
Qual o papel do Lorde Presidente do Parlamento?;Presidir o Parlamento e garantir a ordem
Quantos membros compõem o Parlamento da Escócia?;129
Em que ano o Parlamento da Escócia foi estabelecido?;1999
Qual o principal instrumento de tomada de decisão legislativa no parlamento?;Debates e votações
O Parlamento da Escócia tem jurisdição sobre quais áreas?;Questões internas da Escócia
Quem forma parte do parlamento?;Deputados Eleitos
