pergunta;resposta
Qual é o status acadêmico da Universidade de Chicago?;é uma universidade de pesquisa
Quando foi fundada a Universidade de Chicago?;em 1890
Quantas escolas profissionais possui a Universidade de Chicago?;sete
Qual é o número aproximado de divisões acadêmicas de pesquisa da Universidade de Chicago?;quatro
Quantos estudantes a Universidade de Chicago recebeu em seu início?;5.000
Qual é o papel dos estudiosos da Universidade de Chicago na história acadêmica?;desenvolver várias disciplinas acadêmicas, incluindo física nuclear
Onde está localizada a primeira reação nuclear auto-sustentável do homem?;sob o campo de Stagg da Universidade de Chicago
Qual é a imprensa acadêmica mais conhecida dos EUA?;University of Chicago Press
Quando será concluído o Centro Presidencial do Barack Obama na Universidade de Chicago?;em 2020
Qual é a classificação da Universidade de Chicago no US News & World Report?;15º lugar
