pergunta;resposta
Qual é um dos principais fatores que contribuem para a desigualdade econômica?;Concentração de renda
Quais países são citados como exemplos de alto índice de desigualdade econômica?;África do Sul e Brasil
Qual é um dos principais efeitos da desigualdade econômica na sociedade?;Redução do acesso a serviços básicos como saúde e educação
A desigualdade econômica sempre existiu por fatores históricos, concorda?;Sim
Qual é um dos principais problemas que contribuem para a persistência da desigualdade econômica?;A informalidade da economia
Como crises econômicas afetam a desigualdade?;Piorando a desigualdade
Qual é uma estratégia importante para reduzir a desigualdade econômica?;Políticas fiscais progressivas e programas sociais
Qual índice é utilizado para medir a desigualdade de renda em um país?;Índice de Gini
Falta de educação e oportunidades de emprego contribuem para a desigualdade econômica, corre?;Sim
Qual aspecto da sociedade é diretamente afetado pela desigualdade econômica?;Acesso a saúde e educação de qualidade
