pergunta;resposta
Quais navios utilizavam motores a vapor?;Navios como USS Memphis, USS Monomoy e USS Wyoming utilizavam motores a vapor.
Quais empresas fabricavam motores a vapor?;Empresas como Wm. Crichton & Co. e Wilson G. Hunt (sidewheeler) fabricavam motores a vapor.
"Quais categorias estão associadas à página ""Steam_engine"" no Wikipedia?";"As categorias incluem ""Category:Energy_conversion"" e ""Category:Steam_engines""."
"Quais templates são usados na página ""Steam_engine"" no Wikipedia?";"Templates como ""Template:Citation_needed"", ""Template:Clarify"" e ""Template:Steam_engine_applications"" são usados."
Quais exemplos de aplicações do motor a vapor estão listados?;Aplicações incluem navios (ex.: USS Memphis), locomotivas a vapor e máquinas industriais.
Quais são os componentes do motor a vapor representados nas imagens?;Componentes como o diagrama de injetor de alimentação, cilindro oscilante e diagrama de admissão são representados.
Quais navios foram destacados como exemplos de uso do motor a vapor?;Navios como USS Memphis, USS Monomoy e USS Wyoming foram destacados.
Qual é a relação do motor a vapor com a tecnologia de transporte?;O motor a vapor foi fundamental no desenvolvimento do transporte marítimo e terrestre, como locomotivas e navios.
Quais termos técnicos estão associados ao motor a vapor?;"Termos como ""boiler feed injector"", ""indicator diagram"" e ""uniflow steam engine"" estão associados."
"Quais são as fontes de informação para a página ""Steam_engine""?";A página utiliza fontes como a Wikipedia, imagens do Commons e templates de citação.
