pergunta;resposta
Qual é o conceito fundamental da mecânica clássica que envolve alterar a velocidade de um objeto ou causar deformação?;força
Quais são os dois componentes de um vetor força?;magnitude e direção
De acordo com a segunda lei de Newton, a força é igual a quê?;variação de momento
Qual é o termo para a força que causa deformação em um objeto flexível?;tensão
Quais são alguns conceitos relacionados à força mencionados no texto?;pressão, arrasto, torque
Qual é o termo para a influência que causa deformação em um sólido?;tensão
Qual é o termo para a influência que determina mudanças de pressão e volume em um fluido?;tensão
Qual é o hiperônimo da Royal Irish Constabulary?;Force
Qual é o hiperônimo da 1st Cavalry Division Artillery (EUA)?;Force
Qual é o hiperônimo da 4th Air Force?;Force
