pergunta;resposta
Qual é o nome informal do Parlamento Escocês?;Holyrood
Quantos membros compõem o Parlamento Escocês?;129
Qual é o sistema de representação utilizado para eleger os MSPs?;Representação proporcional mista
Em que ano ocorreu a última eleição geral para o parlamento escocês?;2016
Qual foi a função dos Estados da Escócia?;câmara legislativa do Reino da Escócia
Qual lei estabeleceu o atual Parlamento Escocês?;Lei da Escócia de 1998
Qual o nome do líder atual do Parlamento Escocês?;Alison Johnstone
Qual a função de um Cabinet Secretary for Finance and the Economy?;membro de Scottish Parliament
Qual a função de um Auditor General for Scotland?;nomeador Scottish Parliament
Qual o sistema de votação utilizado pelo Parlamento Escocês?;Additional member system
