pergunta;resposta
De acordo com a definição, que característica define um número como primo?;Ter exatamente dois divisores distintos, 1 e ele mesmo.
O que são chamados os pares de números primos que diferem em duas unidades?;primos gêmeos.
Qual é o nome do teorema que afirma que qualquer número natural diferente de 1 pode ser escrito de forma única como um produto de números primos?;Teorema Fundamental da Aritmética.
Qual o nome dado à propriedade que designa um número como primo ou não?;primalidade.
O que é um primorial?;o produto de todos os números primos que são menores ou iguais a um determinado número.
Qual a definição de um número composto?;um número maior que 1 que pode ser dividido por 3 ou mais números.
Qual o nome dado ao processo de testar se um número é primo?;testes de primalidade.
O que é um número primo par?;dois.
Qual o nome dado ao produto de todos os números primos que são menores ou iguais a um determinado número?;primorial.
Qual o nome do algoritmo útil para testar convenientemente a primalidade de grandes números?;teste de Miller-Rabin.
