pergunta;resposta
O que significava a palavra 'escola' originalmente?;discussão ou conferência
Qual é o nome comum para uma instituição onde o ensino superior é ensinado?;faculdade ou universidade
Que tipo de financiamento tem a Covenant Christian School (Palm Bay, Florida)?;Private school
O que é comumente chamado o nível escolar para adolescentes que concluíram o ensino fundamental?;ensino médio
Qual é a designação da Rose Public School em termos de financiamento?;Private school
O que geralmente inclui o sistema formal de educação em muitos países?;uma série de níveis escolares e sucessivos
Qual é a classificação do J. K. K. Nattraja Educational Institutions?;Private school
O que significa o termo 'escola' em seu significado mais antigo de 'folga ou ócio'?;um tempo ocioso onde era possível ter uma conversa interessante e educativa
Qual é a classificação da International Centre of Technology?;Private school
O que é o St. James High School (Philippines)?;Private school
