pergunta;resposta
Qual é o comprimento do rio Reno?;1.233 km.
Em que mar o rio Reno deságua?;No mar do Norte, através do delta Reno–Mosa–Escalda.
Quais são os nomes do rio Reno em alemão e em francês?;"Alemão: Rhein; Francês: Rhin."
Quais são alguns rios que desaguam no Reno?;Brohlbach, Birsig, Wupper, Lahn, Lippe e Ruhr.
Em que país o Reno tem sua nascente?;Na Suíça.
Qual é o nome do rio Reno em neerlandês?;Rijn.
Quais países fazem fronteira com o rio Reno?;Alemanha e Suíça, Alemanha e Holanda.
Quais eventos esportivos ocorreram no rio Reno?;Campeonato Europeu de Remo de 1907 e 1902.
Quais categorias do rio Reno estão presentes na Wikipédia?;Rios da Holanda, Rios da Alemanha, Rios da Europa.
Qual sistema fluvial inclui o rio Reno?;Reno-Meuse-Scheldt.
