pergunta;resposta
Qual é a população de Jacksonville segundo o censo de 2020?;Cerca de 950.000.
Quando Jacksonville foi fundada?;1791.
Qual é o apelido de Jacksonville?;"Jax"", ""The River City"", ""The Bold New City of the South""."
Qual rio passa por Jacksonville?;Rio St. Johns.
Quem foi o primeiro governador da Flórida e em homenagem a quem a cidade foi nomeada?;Andrew Jackson.
Qual é a densidade populacional de Jacksonville?;490,63 por km².
Onde foi realizado o Super Bowl de 2005?;EverBank Field.
Qual é o nome de um marco histórico em Jacksonville?;Catedral de St. John.
Qual é a temperatura mínima em Jacksonville em fevereiro?;46,1°F.
Qual é a classificação de Jacksonville entre as cidades mais populosas dos Estados Unidos?;12º lugar.
