pergunta;resposta
Qual foi o nome do fundador da Dinastia Yuan?;Kublai Khan
Qual era a capital da Dinastia Yuan?;Khanbaliq (atual Beijing)
Em que ano a Dinastia Yuan foi formalmente estabelecida?;1271
Qual era a principal religião praticada durante a Dinastia Yuan?;Buddhismo, com influências de mongóis e práticas locais
Que tipo de comércio floresceu durante a Dinastia Yuan?;Comércio de seda e especiarias através da Rota da Seda
Qual foi a principal razão para o fim da Dinastia Yuan?;Rebeliões lideradas por Zhu Yuanzhang (Dinastia Ming)
Em que ano a Dinastia Yuan foi oficialmente dissolvida?;1368
Qual foi o nome do último imperador da Dinastia Yuan?;Hongwu
Que impacto teve a Dinastia Yuan na cultura chinesa?;Introdução de novas ideias, artes e arquitetura, além de promover o intercâmbio cultural
Quais foram algumas das principais cidades que prosperaram sob o governo da Dinastia Yuan?;Khanbaliq, Kaifeng, Hangzhou, Chang'an
