pergunta;resposta
Qual é a população estimada de Southern California em 2019?;Aproximadamente 23,8 milhões de pessoas.
Qual terremoto afetou Southern California em 1987?;O terremoto de Whittier Narrows.
Qual empresa atende à região de Southern California?;Fosselman's Ice Cream Company.
Qual é o nome da imagem representativa de Southern California mencionada?;Sdmarina.jpg.
Quem nasceu em Southern California conforme os fatos?;Jill Barnett.
Qual linha ferroviária está localizada em Southern California?;California Central Railway.
Qual é a área total de Southern California em quilômetros quadrados?;56.505.
Qual rádio possui área de transmissão em Southern California?;KFI.
Qual condado da Califórnia possui Southern California como subdivisão?;Los Angeles County.
Qual é a legenda da imagem associada a Southern California?;Images top to bottom, left to right: Downtown Los Angeles, San Diego Skyline, Village of La Jolla, Santa Monica Pier, Surfer at Black's Beach, Hollywood Sign, Disneyland, Hermosa Beach Pier.
