pergunta;resposta
Qual é uma categoria associada ao oxigênio?;Oxidizing agents.
Qual empresa é lista como produzindo oxigênio como produto?;Inox Air Products.
Qual é o hiperônimo do Kaldo converter?;Oxigênio.
Qual é o tipo do oxigênio, conforme mencionado nos fatos?;ChemicalSubstance.
Qual figura histórica é associada à descoberta do oxigênio?;Joseph Priestley.
Qual é o uso do oxigênio no contexto de gases respiratórios?;Gases respiratórios.
Qual imagem está associada à história do oxigênio?;PriestleyFuseli.jpg.
Qual é o hiperônimo do RD-0124?;Oxigênio.
Qual é outra categoria relacionada ao oxigênio?;Chalcogens.
Qual é a categoria do oxigênio relacionada a substâncias para emergência médica?;Chemical substances for emergency medicine.
