pergunta;resposta
Qual é o ranking de população de Jacksonville nos Estados Unidos?;12ª
Em qual estado está localizada Jacksonville?;Flórida
Qual é a distância entre Jacksonville e Miami?;528 quilômetros
Em que ano Jacksonville foi fundada?;1791
Quem deu o nome à cidade de Jacksonville?;Andrew Jackson
Qual rio está localizado nas margens de Jacksonville?;St. Johns
Qual foi a colônia francesa fundada em 1564 na área que hoje é Jacksonville?;Fort Caroline
Quando aconteceu o Super Bowl XXXIX em Jacksonville?;6 de fevereiro de 2005
Qual é a população metropolitana de Jacksonville?;1.733.937 habitantes
Quais são os apelidos da cidade de Jacksonville?;"Jax"", ""The River City"", The Bold New City of the South"
