pergunta;resposta
Quando a British Satellite Broadcasting começou suas operações?;25 de março de 1990
Qual filme foi produzido pelo Hardware (film) com a ajuda da British Satellite Broadcasting?;Hardware (film)
Quem foi o produtor executivo do Memphis Belle (film)?;British Satellite Broadcasting
Qual canal de TV pertencia à British Satellite Broadcasting?;Galaxy (British TV channel)
Em que ano a British Satellite Broadcasting foi incorporada?;1990
Qual é o nome da operação no Reino Unido para a British Satellite Broadcasting?;British Sky Broadcasting (BSkyB)
Quando a British Satellite Broadcasting foi fundada?;1986-12-11
Qual canal de TV pertencia à British Satellite Broadcasting e era propriedade da empresa?;The Power Station (TV channel)
Em que ano a British Satellite Broadcasting foi fundada?;1986
Qual canal de TV pertencia à British Satellite Broadcasting e era propriedade da empresa?;The Movie Channel (British TV channel)
