pergunta;resposta
Em que mês e ano teve início a crise petrolífera de 1973?;Outubro de 1973
Qual foi a razão principal para a imposição do embargo petrolífero em 1973?;O apoio a Israel durante a Guerra do Yom Kippur
Quais países foram os principais alvos do embargo inicialmente?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi a variação no preço do petróleo durante a crise, em dólares por barril?;De US$ 3 para US$ 12
Qual é o nome dado à crise petrolífera de 1973?;Primeiro choque do petróleo
Até que mês a crise petrolífera de 1973 durou?;Março de 1974
Qual organização foi responsável pela imposição do embargo petrolífero?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Qual conflito está diretamente relacionado ao embargo petrolífero?;Conflito Árabe-Israelense
Quais países tiveram seu embargo ampliado além dos inicialmente alvo?;Portugal, Rodésia e África do Sul
Qual foi o efeito econômico mais significativo da crise petrolífera?;Crise ou 'choque' de petróleo com impactos globais
