pergunta;resposta
O que é a comutação de pacotes?;Uma paradigma de comunicação de dados em redes onde pacotes são encaminhados individualmente entre nós.
Qual é a diferença principal entre comutação de circuitos e comutação de pacotes?;A comutação de circuitos estabelece uma ligação dedicada, enquanto a de pacotes encaminha cada pacote independentemente.
Quais são os benefícios principais da comutação de pacotes?;Otimização do uso de largura de banda, menor latência e maior robustez.
Quantos tipos de comutação por pacotes existem?;Dois: com ligação (circuito virtual) e sem ligação (datagrama).
Quais são exemplos de comutação por circuito virtual?;ATM, Frame Relay e X.25.
Qual é a vantagem da comutação sem ligação (datagrama)?;Flexibilidade e capacidade de reajuste ante falhas em links.
Quem contribuiu para o desenvolvimento da comutação de pacotes?;Donald Davies, Paul Baran, Sharla Boehm e W. David Sincoskie.
Qual é uma desvantagem da comutação de pacotes?;Introdução de jitter e variação na qualidade do serviço.
O que garante a comutação por circuito virtual?;Garantia de entrega ordenada dos pacotes.
Em qual categoria a comutação de pacotes é classificada?;Categoria de redes de computadores e protocolos de rede.
