pergunta;resposta
Qual o nome mais comum usado para se referir à região da floresta amazônica em português europeu?;Amazónia
Qual a área total da bacia amazônica em quilômetros quadrados?;7 milhões de quilômetros quadrados
Quantas nações possuem territórios dentro da bacia amazônica?;Nove nações
Qual o nome usado para a área da Amazônia no Brasil, definida por critérios específicos?;Amazônia Legal
Qual a porcentagem da área do Brasil que é ocupada pela Amazônia?;49,29%
Em que ano a área do Parque Nacional do Jaú foi considerada Patrimônio da Humanidade pela UNESCO?;2000
Qual o nome de uma das figuras que morreram na floresta amazônica?;Guillermo Cervantes
Qual o nome da floresta amazônica em inglês?;Amazon rainforest
Qual o nome dado à região da Amazônia no Peru?;Amazonas
Quantos países compartilham a região da Amazônia?;Oito países
