pergunta;resposta
Qual é a State oxidation usual de oxygen em compunds?;0.
O Oxygênio compõe quanto da água?;89%.
Ogêano pertence qual grupo na Tabela Periódica?;Chalcogens.
Com que elemento forma um óxido quando se combina com oxygênio?;Claro, com o Claro.
Oxigênio compõe quantas por cento da atmosfera da Terra?;21%.
Em qual tipo de solventes é usada a Oxigeno com freqüência?;Em H₂O.
Under pressure, how do metals react with oxygen to form oxides?;formam oxides.
Oxigênio é usado para a preservação de que tipo de produtos?;Com modic平占据了.
How stable is liquid oxygen when exposed to sunlight and heat?;It quickly sublimates.
Oxigeno existe na Marte?;Sim, exists em Marte.
