pergunta;resposta
De onde originaram os normandos segundo o contexto?;Eram um povo germânico estabelecido no norte da França, com descendência de viquingues da Escandinávia.
Qual foi o papel dos normandos na conquista da Inglaterra?;Eles desempenharam um papel importante na Conquista Normanda da Inglaterra.
Quais línguas os normandos falavam?;Falavam Latin, Old Norman e Old Norse.
Quais religiões estavam associadas aos normandos?;Praticavam Christianity e Norse paganismo.
Em quais batalhas os normandos participaram?;Participaram em batalhas como a de Cerami, Civitate, Misilmeri, Montepeloso, Northam, Olivento e Mahdia.
Quais castelos ou estruturas estavam associados aos normandos?;Castelos como Taunton Castle, Waytemore Castle, Callan Motte, Dún Dealgan Motte, Gortlownan Motte, Greenmount Motte e Kells Castle.
Quais famílias notáveis estavam relacionadas aos normandos?;Famílias como Hauteville, Lyons e Philbin.
Qual estilo arquitetônico os normandos contribuíram?;Contribuíram com o estilo arquitetônico normando.
Quais são os grupos modernos relacionados aos normandos?;Grupos como Jèrriais e Guernésiais.
Em quais movimentos históricos os normandos estiveram envolvidos?;Estiveram envolvidos nas Cruzadas e na colonização da Sicília.
