pergunta;resposta
Qual é a função principal dos anticorpos?;Neutralizar bactérias e vírus.
Que célula do sistema imunológico atua destruindo células infectadas pelo HIV?;Células T citotóxicas (Tc ou CTLs)
O que é responsável por reconhecer e destruir células cancerígenas no corpo?;Células T citotóxicas
Qual tipo de anticorpos são os principais na imunidade sanguínea?;IgG (Imunoglobulina G)
Que células do sistema imune ajudam a identificar e matar células anormais que podem levar ao desenvolvimento de câncer?;Células NK (Natural Killer)
Quando uma pessoa é exposta a um antígeno pela primeira vez, o sistema imunológico responde com um tipo específico de célula que reconhece esse antígeno. Qual é essa célula?;Células B
Qual tipo de resposta imune é ativado quando entramos em contato com uma doença pela primeira vez?;Resposta primária
O que são células T reguladoras (Treg)?;Células que ajudam a regular o sistema imunológico evitando respostas excessivas.
Qual é a principal função das células plasmáticas?;Produzir anticorpos
Que tipo de resposta imune fornece uma memória para que o corpo possa combater rapidamente doenças no futuro?;Resposta secundária ou de memória
