pergunta;resposta
Qual o nome do líder viking que conquistou Inglaterra em 1066?;Normando
A expansão viking se concentrava principalmente em quais áreas?;Europa Oriental e Ocidental
Qual era a principal motivação dos vikings para realizar expedições marítimas?;Comércio e expansão territorial
O que caracterizou as longas embarcações dos vikings?;Barcos de guerra e comércio
Em que ano o período viking é geralmente considerado como encerrado?;1066
Quais habilidades eram cruciais para os vikings serem bem-sucedidos em suas incursões?;Navegação e combate naval
Qual o impacto da presença viking na Europa?;Estabelecimento de assentamentos e influência cultural
O que eram os 'drakkar'?;Barcos vikings
Quais grupos étnicos estavam presentes entre os vikings?;Escandinavos
O que significava a conquista de Inglaterra por Normandos?;Mudança de poder e estabelecimento de uma nova dinastia
