pergunta;resposta
Quem é o nome do primeiro benfeitor da universidade?;John Harvard
Em que ano foi fundada a Universidade de Harvard?;1636
Qual é o nome do presidente que transformou a universidade em uma moderna universidade de pesquisa?;Charles W. Eliot
Quando a Universidade de Harvard tornou-se mista após sua fusão com Radcliffe College?;1977
O que é o nome da imagem representativa da universidade?;John Harvard statue at Harvard University.jpg
Quantos presidentes dos EUA foram formados na Universidade de Harvard?;oito presidentes dos EUA
Qual é o título do filme que Bill Brown fez?;filmmaker
Quantos ganhadores do Nobel são ex-alunos da Universidade de Harvard?;150 ganhadores do Nobel
Como se chama o presidente que começou a reformar a grade curricular após a Segunda Guerra Mundial?;James Bryant Conant
Quantas bibliotecas individuais compõem a biblioteca principal da Universidade de Harvard?;79 bibliotecas individuais
