pergunta;resposta
Qual é o nome completo do IPCC em português?;Painel Intergovernamental sobre Mudanças Climáticas
Quais organizações da ONU estabeleceram o IPCC?;a Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA)
Qual é o principal objetivo do IPCC?;sintetizar e disseminar o conhecimento científico mais recente sobre mudanças climáticas
Em que ano o IPCC foi criado?;1988
Em qual cidade fica a sede do IPCC?;Geneva
Quem é o presidente atual do IPCC?;Hoesung Lee
Qual prêmio foi concedido ao IPCC em 2007?;Prêmio da Paz da Academia Noruega
Quantos relatórios principais o IPCC produziu?;cinco
Em que ano foi publicado o primeiro relatório principal do IPCC?;1990
Quando Rajendra Pachauri renunciou ao cargo de presidente do IPCC?;fevereiro de 2015
