pergunta;resposta
Qual o período de duração da Guerra Franco-Indígena?;1754 e 1763
Quais povos nativos americanos se aliaram aos franceses na Guerra Franco-Indígena?;Algonquinos e Hurões
Qual o principal fator que permitiu a superioridade militar francesa no início da guerra?;Localização estratégica de seus fortes
Qual nação tomou o controle do Atlântico durante a Guerra dos Sete Anos, isolando as forças francesas na América do Norte?;Grã-Bretanha
Quem liderou a Grã-Bretanha após a ascensão ao poder em 1757, conduzindo a guerra com habilidade e vigor?;Primeiro-ministro Pitt, o Velho
Qual cidade foi capturada pelos britânicos em 1758, marcando um ponto de virada na guerra?;Louisbourg
Em qual ano Québec foi capturada pelos britânicos?;1759
Após a ocupação de Montreal em 1760, quais possessões francesas passaram para as mãos dos britânicos?;todas as possessões francesas no Canadá
Qual país entrou na guerra em 1761, levando Pitt a renunciar?;Espanha
Qual foi o resultado do Pacto de Família assinado entre a França e a Espanha?;Os britânicos perderam acesso aos portos de Portugal
