pergunta;resposta
Quais povos nativos americanos se aliaram aos franceses durante a Guerra Franco-Indígena?;Os algonquinos e os hurões.
Qual foi o significado da queda de Louisbourg em 1758?;Marcou o início do controle britânico sobre as colônias francesas no Canadá.
Quem foi o comandante britânico responsável pela captura de Quebec em 1759?;James Wolfe.
Como o controle naval influenciou o desfecho da guerra?;A Grã-Bretanha isolou as forças francesas na América do Norte ao controlar as linhas de comunicação e o Atlântico.
Em que ano os britânicos capturaram Quebec?;1759.
Qual foi o número de baixas registradas durante a Guerra Franco-Indígena?;1.500 mortos por ferimentos.
Qual evento levou à ocupação britânica do Atlântico por parte da Grã-Bretanha?;O bloqueio de Toulon e Brest após a captura de Minorca em 1756.
Qual colônia britânica foi ocupada pelos franceses em 1756?;Minorca.
Qual unidade militar participou da Batalha de Louisbourg?;O 44º Regimento (East Essex).
Quem foi o primeiro-ministro britânico em 1757?;William Pitt, o Jovem.
