pergunta;resposta
Qual é a área territorial de Victoria em quilômetros quadrados?;227444
Quanto é o valor médio do PIB por habitante em Victoria?;AU$68,996
Qual foi a temperatura mínima registrada em fevereiro em Victoria?;-3.9°C
Victoria é uma subdivisão de qual país ou região administrativa?;Austrália
Qual foi a primeira colônia que Victoria fazia parte antes de se tornar um estado?;Colônia de Nova Gales do Sul
Como é chamada a capital esportiva da Austrália em Victoria?;Melbourne
Qual é o tipo de economia que prevalece em Victoria?;diversificada
De acordo com o PIB nominal, qual posição ocupa Victoria no ranking dos estados australianos?;segundo
Em termos de GDP per capita, onde se posiciona Victoria em relação aos outros estados da Austrália?;quarto
Onde é que a influência asiática é mais forte no estado de Victoria?;Bendigo
