pergunta;resposta
Qual é o tópico principal da página Wikipedia sobre geologia?;Geologia.
Qual template é usado na página sobre geologia, relacionado à etimologia?;Template:Etymology.
"Qual é a função da entidade ""Geology"" conforme definida no RDF?";PersonFunction.
Qual cientista tem a geologia como disciplina acadêmica?;Xiaoming Wang (paleontologist).
Qual template é usado na página sobre geologia, relacionado à terra?;Template:Earth.
Quem é William Smith?;William Smith (geologist).
Qual é uma das imagens associadas à página sobre geologia?;Geologic Clock with events and periods.svg.
Qual template é usado na página sobre geologia para múltiplas imagens?;Template:Multiple_image.
Qual cientista tem a geologia como disciplina acadêmica?;Zhao Guochun.
Qual template é usado na página sobre geologia, relacionado a colunas de divisão?;Template:Div_col.
