pergunta;resposta
Qual é a definição de um número primo?;Um número primo é um número natural maior que 1 que tem apenas dois divisores distintos: 1 e ele mesmo.
O que são os números maiores que 1 que não são primos chamados de?;compostos.
Qual é o teorema fundamental que relaciona os números primos na teoria dos números?;O teorema fundamental da aritmética afirma que todo número inteiro maior que 1 pode ser representado como um produto de números primos, uniquely up to ordering.
Qualquer número maior que 1 pode ser decomposto em que tipo de fatores?;Em fatores primos.
Por que é importante a unicidade das fatorações em números primos?;Para garantir que cada número tem uma representação única como produto de primos,除了ordering.
Qual é o nome do teste probabilístico mais conhecido para determinar a primalidade de grandes números?;O teste de primalidade de Miller-Rabin.
Qual é o nome do algoritmo determinístico que testa a primalidade de números em tempo polynomial?;O teste AKS.
Em qual ano foi descoberto o maior número primo conhecidoatualmente?;2018.
Qual é a principal razão para estudo dos números primos em teoria dos números?;Para entender a distribuição e os padrões de primalidade nos inteiros.
Quais são os elementos básicos necessários para aplicar o teste de primalidade AKS?;Os números inteiros e a capacidade de calcular potências modularmente.
