pergunta;resposta
Quando começou a crise do petróleo de 1973?;Começou em outubro de 1973
Qual foi o principal motivo para a implementação do embargo petrolífero?;O apoio das nações ocidentais a Israel durante a Guerra do Yom Kippur
Quais foram as nações iniciais alvo do embargo petrolífero?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o impacto do embargo no preço do petróleo global?;O preço do petróleo subiu de US$ 3 para cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;Em março de 1974
Qual era outro nome dado à crise do petróleo de 1973?;Primeiro choque do petróleo
Quais foram os efeitos da crise do petróleo na política e economia global?;Muitos efeitos de curto ou longo prazo, incluindo inflação e escassez de energia
Qual foi o segundo choque do petróleo após a crise de 1973?;Ocorreria em 1979, chamado de Segundo choque do petróleo
Quais foram as nações que mais tarde se tornaram alvos do embargo petrolífero?;Portugal, Rodésia e África do Sul
Qual foi o impacto da crise do petróleo nas relações internacionais?;Intensificou os conflitos regionais e aumentou a dependência energética de muitos países
