pergunta;resposta
Qual órgão produz células sanguíneas do sistema imunológico?;Medula óssea.
Quais são exemplos de células que reconhecem patógenos?;Macrófago, neutrófilo, basófilo.
Qual doença é consequência de um sistema imunológico hiperativo?;Autoimunidade.
O que permite ao organismo responder mais eficazmente a agentes específicos?;Imunidade adquirida.
Qual agente pode evitar detecção pelo sistema imunológico?;Agentes patogénicos que evoluíram para escapar.
Qual cientista cunhou o termo 'sistema imunológico'?;Ilya Ilyich Mechnikov.
Quais células são responsáveis por neutralizar patógenos?;Fagócitos, como os neutrófilos e macrófagos.
Qual doença é consequência de imunodeficiência?;VIH/SIDA.
Quais células são responsáveis por reconhecer agentes específicos?;Células T e B.
Qual processo cria memória imunológica?;Imunidade adquirida.
