pergunta;resposta
Qual é o comprimento do rio Reno?;1 233 km
Para qual corpo d'água desemboca o rio Reno?;Mar do Norte
Onde foi realizado o encontro da fonte do rio Reno?;Graubünden, Suíça
Qual é a elevação do ponto de desembocar do rio Reno?;0.0
Em qual país o rio Reno desemboca?;Netherlands
Que tipo de lugar é classificado como o Rio Reno no DBpedia?;BodyOfWater, Place, Stream, NaturalPlace
Qual ponte está localizada nas proximidades do Rheinfall (Cachoeira do Reno)?;Rheinfallbrücke
Quais são alguns dos países através dos quais o rio Reno flui?;Austria, Switzerland, Germany, Netherlands, Belgium
Qual é a subdivisão geográfica do rio Reno na França?;Alsace, France
Para qual sistema de rios o Wisper pertence?;Rhine
