pergunta;resposta
De acordo com o contexto, o que é considerado a capacidade de vencer a inércia de um corpo?;força
Qual é o resultado da aplicação da segunda lei de Newton?;força é igual à derivada temporal do momento linear
O que causa a deformação em um objeto flexível quando a força é aplicada?;força
Qual é um dos elementos que compõem a grandeza física da força?;magnitude
O que a pressão faz com a força?;divide-a
O que é o arrasto?;diminuição da velocidade de um objeto
O que é o torque?;força que produz mudanças na velocidade de rotação de um objeto
O que causa a deformação da matéria quando o estresse mecânico é aplicado?;força
Qual é um exemplo de uma unidade de força?;pound-force
O que é o hiperônimo de 'Force' de acordo com o texto?;Royal Irish Constabulary
