pergunta;resposta
Quando foi criado o IPCC?;Em 1988.
Onde o IPCC tem sua sede?;Em Genebra, Suíça.
Qual é a função principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre mudanças climáticas, incluindo causas, efeitos, riscos e soluções.
Quais organizações co-criaram o IPCC?;O Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM).
"Qual é a abreviação do ""Intergovernmental Panel on Climate Change""?";IPCC.
Em qual ano o IPCC recebeu o Prêmio Nobel da Paz?;Em 2007.
Quem é o atual presidente do IPCC?;Hoesung Lee.
Quantos relatórios principais o IPCC produziu até 2014?;Cinco.
Qual é o papel primário do IPCC em relação à pesquisa sobre mudanças climáticas?;Resumir pesquisas existentes por cientistas, em vez de conduzir pesquisa original.
Em qual ano foi publicado o primeiro relatório do IPCC?;Em 1990.
