pergunta;resposta
Qual o período geológico em que o grupo Ctenophora aparece no registro fóssil?;Cambriano
Qual o nome científico que designa o filo de animais conhecidos como carambolas-do-mar?;Ctenophora
Qual o nome comum dado aos Ctenophora?;geleias de pente
Qual a principal característica distintiva dos Ctenophora que lhes permite nadar?;a presença de pentes formados por grupos de cílios
Qual o tipo de organismo que Ctenophora representa?;Animal
Qual a descrição de Ctenophora feita por Eschscholtz?;1829
Qual a espécie-tipo de Ctenophora?;Mnemiopsis leidyi
Qual a principal função dos pentes nos Ctenophora?;nadar
Qual a relação entre Ctenophora e Cnidaria?;representam mais uma convergência evolutiva do que um relacionamento filogenético próximo
Qual a categoria de Ctenophora no que se refere ao seu habitat?;marinha
