pergunta;resposta
Qual é o nome científico do filo dos animais marinhos com característica distintiva de pentes formados por grupos de cílios?;Ctenophora
Onde habitam os ctenóforos (ctenophora)?;águas marinhas e estuarinas
Quais são as principais características físicas dos ctenóforos?;Bioluminescência, corpo gelatinoso e ausência de tentáculos
Como se locomovem os ctenóforos?;Utilizando pentes formados por grupos de cílios
Qual é o tamanho dos ctenóforos?;Variam de 1 mm a 1,5 m de comprimento
Quais são as semelhanças entre os ctenóforos e as medusas?;Ambos possuem corpo gelatinoso e morfologia redonda
Os ctenóforos são animais coloniais ou solitários?;Animais solitários
Quando apareceram os primeiros registros fósseis de ctenóforos?;No período Câmbrio
Os ctenóforos pertencem ao reino animal ou vegetal?;Reino animal
Quais são as principais subdivisões dos ctenóforos?;*Tentaculata, *Nuda e *Scleroctenophora
