pergunta;resposta
Qual bactéria foi identificada como a causa da Peste Negra?;Yersinia pestis
Entre quais anos a Peste Negra atingiu seu pico na Europa?;1347 e 1351
Quantas pessoas morreram estimadamente na Eurásia durante a Peste Negra?;75 a 200 milhões
Como a Peste Negra se espalhou da Ásia para a Europa?;Através da Rota da Seda, chegando à Crimeia em 1343 e sendo transportada por pulgas em ratos em navios mercantes genoveses
Qual porcentagem da população europeia foi afetada pela Peste Negra?;30% a 60%
Quanto tempo a população europeia demorou para se recuperar após a Peste Negra?;Cerca de 200 anos
Qual foi a forma mais comum de manifestação da Peste Negra?;Bubônica
Até que século a Peste Negra retornou como surtos?;Século XX
Qual cidade mencionada no texto levou até o século XIX para recuperar sua população após a Peste Negra?;Florença
Qual modelo de transmissão da Yersinia pestis é destacado como principal na pandemia?;Pulgas que viviam nos ratos
