pergunta;resposta
Qual é a população da área metropolitana de Jacksonville?;1.733.937
Quantas emissoras de rádio AM servem Jacksonville?;3
Quais colégios ou universidades estão localizados em Jacksonville?;University of Florida College of Pharmacy, Providence School, Florida State College at Jacksonville.
Qual é o porto principal de Jacksonville?;Port of Jacksonville.
Qual time de hóquei tem Jacksonville como sua cidade-natal?;Muskegon Lumberjacks.
Qual é a densidade populacional de Jacksonville?;490.63 por km².
Quais navios foram construídos em Jacksonville?;SS Grover C. Hutcherson, SS Harald Torsvik, SS James L. Ackerson.
Qual é o apelido de Jacksonville?;"The River City""."
Qual campus da University of Florida está localizado em Jacksonville?;University of Florida College of Pharmacy.
Quais parques estaduais estão próximos a Jacksonville?;Pumpkin Hill Creek Preserve State Park, Yellow Bluff Fort Historic State Park.
