pergunta;resposta
O que é o islamismo?;uma ideologia político-religiosa.
Como são chamados os seguidores do islamismo?;al-Islamiyyun.
Qual é o principal objetivo do islamismo?;implementar a xaria.
O que o islamismo rejeita?;influências não-muçulmanas, especialmente ocidentais.
Qual é a meta do islamismo em relação aos Estados?;criação de Estados islâmicos.
Como são denominados os movimentos de mobilização social associados ao islamismo?;al-harakat al-Islamiyyah.
O que o islamismo enfatiza em termos de unidade política?;unidade política pan-islâmica.
Quais são os focos do islamismo?;implementação da xaria, unidade pan-islâmica, criação de Estados islâmicos e rejeição de influências não-muçulmanas.
O que o islamismo busca na sociedade?;reordenação.
Quais influências o islamismo rejeita particularmente?;influências ocidentais.
