pergunta;resposta
Quando começou o embargo petrolífero?;outubro de 1973,
Qual foi o preço do petróleo em março de 1974?;quase US $ 12
Quais países foram alvo do embargo inicialmente?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi outro nome dado à crise?;primeiro choque do
Por que os países alvo foram embargados?;por apoiarem Israel durante a Guerra do Yom Kippur
Quais foram os efeitos econômicos da crise?;inflação e escassez de petróleo
Qual foi o resultado do embargo?;crise global de petróleo
Quando o embargo foi levantado?;março de 1974.
Quais foram os efeitos políticos da crise?;mudanças políticas e econômicas globais
Qual foi a importância da crise de 1973?;foi o primeiro choque do petróleo, seguido pela crise de 1979
