pergunta;resposta
De onde se originou a morte negra?;as planícies da Ásia Central.
Como a morte negra chegou ao Mediterrâneo e à Europa?;navios mercantes.
Quanto da população europeia matou a morte negra?;30 a 60% da população total da Europa.
Quando a população mundial finalmente se recuperou da morte negra?;século XVII.
Por quanto tempo a praga permaneceu?;até o século
O que significa uma doença ser enzoótica?;eralmente presente.
Qual a idade das lápides que fazem referência à praga?;datadas de 1338 a 39
De onde oscientistas pensam que todas as pragas se originatedaram?;China.
Quando começou a fome chinesa?;1331
QuantasEsta epidemia na China matou?;erca de 25 milhões
