pergunta;resposta
Qual é a principal indústria da empresa Skanska?;Skanska pertence à indústria de construção.
A que categoria a escada (Stairs) é classificada?;A escada é classificada como um tipo de construção.
"Qual é o valor de `dataMax` para a entrada ""Construction""?";"O valor de `dataMax` é ""1500""."
"Qual é o título da entrada ""Construction""?";"O título é ""List of countries with the largest construction Gross Value Added in 2018""."
"Quais países são incluídos na página de modelo `wikiPageUsesTemplate` da entrada ""Construction""?";Os países incluídos são BRA, JAP, RUS, SWE e outros (indicados pelas templates listadas).
Qual é a principal indústria da Samsung Engineering?;Samsung Engineering pertence à indústria de construção.
A que categoria a navegação marítima (Shipbuilding) é classificada?;A navegação marítima é classificada como um tipo de construção.
Qual é a principal indústria da empresa Turner & Townsend?;Turner & Townsend pertence à indústria de construção.
"A que categoria o ""Pullback bundle"" é classificado?";"O ""Pullback bundle"" é classificado como um tipo de construção."
Qual é a principal indústria da Toyo Engineering Corporation?;A Toyo Engineering Corporation pertence à indústria de construção.
