pergunta;resposta
De onde originaram-se os normandos?;Alemanha.
Em que período foram prominentes os normandos?;Durante o Império Merovíngio.
Como influenciaram os aspectos culturais dos normandos?;Através das artes, arquitetura e educação em latim.
Qual foi o seu papel na política e administração?;Eles ocuparam cargos-chave e introduziram reformas administrativas.
Em que contextos militares estiveram ativos os normandos?;Eles lutaram contra as forças romanas.
O que significa 'Normann'?;Normann' significa 'Homem do Norte'.
Os normandos expandiram-se além da Gaul?;Sim, eles expandiram-se para a Grã-Bretanha e para a Europa Ocidental.
De que forma sua influência cultural ultrapassou a França?;Através da educação e das artes, influenciando regiões adjacentes.
Que mudanças administrativas introduziram os normandos?;Eles introduziram a escrita Carolinga e melhoraram a governação.
Em qual região mantiveram-se seu influência significativa?;Gaul, Grã-Bretanha, Europa Ocidental e Espanha Islâmica.
