pergunta;resposta
Em qual estado fica a cidade de Jacksonville?;Florida
Qual é a população aproximada de Jacksonville?;Mais de 900 mil habitantes
Qual é o rio que passa pela cidade de Jacksonville?;Rio St. Johns
Qual é o nome do time de futebol americano da cidade de Jacksonville?;Jacksonville Jaguars
Qual é o nome do time de futebol de campo da cidade de Jacksonville?;Jacksonville Sharks
Em qual região da Florida fica localizada Jacksonville?;Região sul da Florida
Qual é o nome do condado onde está localizada Jacksonville?;Condado de Duval
Qual é o clima predominante em Jacksonville?;Subtropical, com verões quentes e invernos amebrosos
Qual é o nome do parque de diversões mais conhecido em Jacksonville?;Jacksonville Amusement Park
Como a cidade de Jacksonville se chama em português?;Jacksonville
