pergunta;resposta
Qual organização impôs o embargo petrolífero em 1973?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais países foram inicialmente alvo do embargo petrolífero de 1973?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Quando o embargo petrolífero de 1973 começou e terminou?;Iniciou-se em outubro de 1973 e terminou em março de 1974
Qual foi o aumento no preço do petróleo durante o embargo de 1973?;De US$ 3 por barril para cerca de US$ 12 no mundo inteiro
Qual o nome dado à crise petrolífera de 1973?;Primeiro choque do petróleo
Qual foi a causa principal do embargo petrolífero de 1973?;Países árabes exportadores de petróleo alinhados às nações que apoiavam Israel durante a Guerra do Yom Kippur
Quais países tiveram o embargo ampliado após a crise inicial?;Portugal, Rodésia e África do Sul
Quais foram os efeitos da crise petrolífera de 1973?;Impactos políticos e econômicos globais de curto e longo prazo
Qual evento global seguiu a crise petrolífera de 1973?;A crise do petróleo de 1979 (segundo choque do petróleo)
Como a crise petrolífera de 1973 é classificada em termos de categorias temáticas?;Como embargo, crise energética e evento de conflito por recursos naturais
