pergunta;resposta
O que é a execução de um projeto previamente elaborado?;Construção
Qual termo refere-se a pequenas alterações ou reformas em imóveis no Brasil?;Reforma
Qual tipo de estrutura exige um projeto de construção?;Pontes (bridges)
Nomeie uma atividade relacionada a serviços de construção.;Shipbuilding
Qual empresa está ativa no setor de construção?;Aoki Corporation
Qual hiperônimo está associado à Construção?;Generalizations of the derivative
Em qual setor os arquitetos atuam?;Construção
Qual país é conhecido por sua produção em construção?;Brasil
Nomeie uma profissão no setor de construção.;Bricklayer
Qual termo se refere à construção de estruturas?;Construção
