pergunta;resposta
Qual é o código de área de Fresno?;559
Qual é o tipo de governo da cidade de Fresno?;Strong Mayor
Quais são as coordenadas geográficas de Fresno?;36.75° N, 119.7667° O
Qual é a área total de Fresno em quilômetros quadrados?;300,44 km²
Em quais categorias Fresno é classificado no Wikidata?;WikicatCountySeatsInCalifornia e WikicatCitiesInCalifornia
Qual é o tipo de assentamento de Fresno segundo a classificação de California?;List of municipalities in California
Em qual vale geográfico Fresno está localizado?;San Joaquin Valley
Qual é a imagem oficial de Fresno disponível no Wikimedia Commons?;Fresno_station_2434_35_(cropped2).jpg
Qual é a correspondência exata de Fresno no WordNet?;i84248
Qual é a entidade que representa a cidade de Fresno no sistema de categorias da DBpedia?;yago/Area108497294
