pergunta;resposta
Qual é o número atômico do oxigênio?;8
Qual é o símbolo químico do oxigênio?;O
Qual é a principal aplicação do oxigênio em medicina?;Terapias de oxigênio e sistemas de suporte à vida
Quem é considerado o principal descobridor do oxigênio?;Joseph Priestley
Qual é a porcentagem de oxigênio na atmosfera terrestre?;20,8%
Em que categoria o oxigênio é classificado?;Chalcogênios
Qual empresa produz oxigênio como produto?;Inox Air Products
Qual é o nome do alótropo do oxigênio que atua como absorvente de UV?;Ozono
Qual é o uso principal do oxigênio em indústria?;Produção de aço, plásticos e têxteis
Qual é o nome do modelo de página wiki associado ao oxigênio?;Template:Infobox oxygen
