pergunta;resposta
Qual é o principal objetivo da União Europeia, conforme descrito no texto?;promover a paz, seus valores e o bem-estar de seus povos
Quais instituições da União Europeia transcendem os Estados-nação?;instituições políticas, políticas sociais e econômicas
Qual é a disciplina em que o Common Market Law Review atua?;Direito da União Europeia
Que modelo de página wiki o Direito da União Europeia utiliza?;Template:R from word rearrangement, Template:Redirect category shell e Template:R from move
Qual é a subdisciplina a que pertence Henry G. Schermers?;Direito da União Europeia
Qual é a origem histórica da União Europeia, conforme mencionado no texto?;Comunidade Europeia do Carvão e do Aço, após a Segunda Guerra Mundial
Como o Tribunal de Justiça da União Europeia descreve a União Europeia?;uma nova ordem jurídica de direito internacional
Quais são as áreas em que John Bell (legal scholar) atua?;Direito da União Europeia
Que efeito o direito da União Europeia tem sobre as leis dos estados membros?;efeito direto ou indireto
Quais são as três principais fontes do direito da União Europeia, segundo o texto?;direito primário, direito secundário e direito complementar
