pergunta;resposta
What is the capital of Poland?;Warsaw.
Which river flows through Warsaw?;The Vistula River.
How far is Warsaw from the Baltic Sea?;Approximately 260 kilometers.
What's the approximate population of Warsaw's metropolitan area?;Around 2.666 million people.
What is Warsaw known for economically?;It is a center with a diverse range of industries.
Name an organization based in Warsaw related to EU security:;Frontex.
What historical site is located in Warsaw?;The Warsaw Ghetto.
What bridge connects certain areas of Warsaw?;The Śląsko-Dąbrowski Bridge.
What's the average temperature in April in Warsaw?;Around 14.8°C (mayMeanC).
What is a notable landmark or location in Warsaw?;The University of Warsaw.
