pergunta;resposta
Quem foi o arquiteto que projetou muitos edifícios em Harvard Yard?;Henry Ware Jr.
Quantos campos esportivos Harvard possui?;17 campos esportivos
Qual é o nome da equipe de esporte intercolegial de Harvard?;Harvard Crimson
Em qual ano foi fundada a Escola de Medicina de Harvard?;1782
Qual é o nome da primeira escola de medicina dos Estados Unidos?;Harvard Medical School
Quando foi fundada a Escola de Medicina Pública de Harvard?;1913
Quantas escolas e faculdades compõem o sistema de Harvard?;12 escolas e faculdades
Qual é a classificação atual de Harvard em universidades globais?;Harvard é geralmente considerada uma das melhores universidades do mundo.
Quando foi estabelecido o primeiro programa de pós-graduação em ciências sociais em Harvard?;1872
Qual é o nome da fundação que administra os ativos financeiros de Harvard?;Harvard Management Company
