pergunta;resposta
O número atômico da tabela periódica de oxigênio?;8.
Qual é o segundo elemento mais abundante?;hepo (heleo).
Qual gás compõe 20,8% da atmosfera da Terra?;O gás diatômico.
Quantos átomos se combinam para formar o dioxigênio?;dois átomos.
Aproximadamente, quanto oxigênio compõe a crosta terrestre?;quase metade.
O número atômico do elemento oxigênio?;8.
De que grupo na tabela periódica o oxigênio é membro?;calcogênio.
Que tipo de compostos se forma mais comumente com o oxigênio?;óxidos.
Comparado a outros elementos, quão abundante é o oxigênio?;terceiro.
Sob condições normais, o que dois átomos de oxigênio formam?;.
