pergunta;resposta
Qual é a capital de Victoria (Austrália)?;Melbourne
Qual rio está localizado em Victoria (Austrália)?;Wallagaraugh River
Quando Victoria (Austrália) alcançou o autogoverno?;1855
Qual é o segundo maior PIB da Austrália?;Victoria
Qual é a universidade mais antiga de Victoria (Austrália)?;Universidade de Melbourne
Quem é a governadora atual de Victoria (Austrália)?;Linda Dessau
Qual é o recorde de temperatura baixa em Victoria (Austrália)?;-3.9 °C
Qual evento é realizado anualmente no Melbourne Cricket Ground?;Grande final da Liga Australiana de Futebol Americano
Qual é o local associado ao Australian Open?;Melbourne Park
Qual é o tipo de região administrativa de Victoria (Austrália)?;AdministrativeRegion
