pergunta;resposta
Onde o Parlamento da Escócia está localizado?;Em Edinburgh, na região de Holyrood.
Quantos membros o Parlamento da Escócia possui?;129 membros (MSPs).
Qual é o sistema de votação utilizado no Parlamento da Escócia?;Sistema de representação proporcional mista (additional member system).
Qual é o nome do líder atual do Parlamento da Escócia?;Alison Johnstone.
Qual comitê do Parlamento da Escócia é responsável por questões financeiras?;Comitê de Finanças.
Qual é o nome do edifício onde o Parlamento da Escócia está localizado?;Edifício do Parlamento da Escócia.
Qual é o tipo de estrutura do Parlamento da Escócia, segundo os dados fornecidos?;WikicatUnicameralLegislatures.
Quando foi a última eleição do Parlamento da Escócia?;5 de maio de 2021.
Qual é o nome do presidente do Parlamento da Escócia?;O nome do presidente não foi especificado no texto.
Quais são os poderes que o Parlamento da Escócia não pode exercer?;Poderes reservados ao Parlamento do Reino Unido.
