pergunta;resposta
Qual é o nome completo do IPCC em inglês?;Intergovernmental Panel on Climate Change
Em que ano o IPCC foi estabelecido?;1988
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento sobre mudanças climáticas, causas, efeitos e sugestões para combater o aquecimento global
Quais organizações criaram o IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Quantos relatórios principais o IPCC já produziu até 2014?;Cinco
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Onde está localizada a sede do IPCC?;Genebra, Suíça
O que o IPCC não produz, segundo o contexto?;Pesquisa original
Quem é o líder atual do IPCC, conforme os fatos?;Hoesung Lee
A que tipo de organização o IPCC pertence?;Organização científico-política criada no âmbito das Nações Unidas
