pergunta;resposta
Qual é o nome chinês da dinastia Yuan?;Yuán cháo
Quem fundou a dinastia Yuan na China?;Kublai Khan, neto de Genghis Khan
Qual foi o ano oficial da proclamação do nome da dinastia Yuan?;1271
Qual era a capital da dinastia Yuan inicialmente?;Shangdu
Onde foi estabelecido o Haihui Temple durante a dinastia Yuan?;Xiangtan
Qual era o título do líder da dinastia Yuan?;Khagan-Emperor
Qual é um dos eventos relacionados à dinastia Yuan?;Batalha de Yamen (1279)
Quem morreu durante a dinastia Yuan na província de Yunnan?;Nasr al-Din
Qual é o nome oficial da dinastia Yuan em mongol?;Dai-ön Yeke Mongγol Ulus
Quando ocorreu a dissolução formal da dinastia Yuan?;1368-09-14
