pergunta;resposta
Qual é um dos principais índices utilizados para medir a desigualdade econômica?;O Coeficiente de Gini é um dos principais índices utilizados para medir a desigualdade econômica.
Que movimento social recente teve como principal causa a desigualdade econômica?;O Movimento Occupy Wall Street teve como principais causas a desigualdade econômica e a concentração de riqueza em mãos poucas.
Quem é reconhecido por seu trabalho sobre a desigualdade econômica?;Branko Milanović é um economista reconhecido por seu trabalho e estudos sobre a desigualdade econômica.
O que a globalização fez para a desigualdade global?;A globalização reduziu a desigualdade global entre nações, mas aumentou a desigualdade dentro dos próprios países.
Qual é o objetivo principal do Índice de Desenvolvimento Humano Ajustado pela Desigualdade (IDH-A);O IDH-A avalia a renda e os serviços sociais, considerando a desigualdade para medir o desenvolvimento humano.
Qual movimento político-teórico aborda a desigualdade econômica?;A teoria libertária aborda a desigualdade econômica como um problema de justiça social e direitos individuais.
Que livro discute a desigualdade econômica e a riqueza?;"O livro ""The Rich and the Rest of Us"" discute a desigualdade econômica e como a riqueza é distribuída entre as classes sociais."
Qual foi a consequência da desigualdade econômica para o crescimento econômico?;Estudos sugerem que uma maior desigualdade dificulta a duração do crescimento, embora não afete a taxa de crescimento.
Qual é um exemplo de localização de uma mansão emblemática de riqueza?;A mansão em Holmby Hills, Los Angeles, é um exemplo de localização associada à riqueza.
Que tipo de desigualdade se refere ao acesso a serviços e recursos?;A desigualdade de resultados se refere ao acesso a serviços e recursos essenciais para o desenvolvimento humano.
