pergunta;resposta
Qual é o nome científico dos carambolas-do-mar?;Ctenophora
Como os ctenóforos se locomovem na água?;Usando 'pentes' formados por cílios
Qual é a relação filogenética dos ctenóforos com as medusas?;As semelhanças são resultado de convergência evolutiva, não de parentesco próximo.
Qual o tamanho dos ctenóforos adultos?;De 1 mm a 1,5 metros
Em qual período geológico os ctenóforos aparecem inicialmente no registro fóssil?;No Cambriano
Qual é a espécie-tipo do filo Ctenophora?;Mnemiopsis leidyi
Quais são as classes dentro do filo Ctenophora?;Tentaculata, Nuda e Scleroctenophora
Onde os ctenóforos podem ser encontrados?;Em águas marinhas, tanto oceânicas quanto estuarinas.
Os ctenóforos possuem uma camada gelatinosa semelhante às medusas?;Sim, chamada mesogleia
O que diferencia os ctenóforos na natação em comparação a outros animais?;Os 'pentes' formados por cílios.
