pergunta;resposta
Qual foi o principal teatro da Guerra Franco-Indígena?;principalmente nas fronteiras entre a Nova França e as colônias britânicas.
Quem foram os principais aliados dos Franceses na guerra?;os nativos norte-americanos, incluindo os Algonquinos e os Hurões.
Quem se aliou aos Britânicos?;os Iroqueses e outros povos nativos.
Qual batalha foi crucial para a vitória dos Britâncos?;a Batalha de Fort Beauséjour.
Qual general britânico fracassou em sua tentativa de derrotar os Franceses?;o General Edward Braddock foi derrotado na Batalha de Monongahela.
Qual evento marcou o início da violência na guerra?;a Batalha de Jumonville Glen, em maio de 1754.
Quais colônias estavam sob controle francês após a guerra?;as colônias do Canadá e os territórios do rio Mississipi.
Qual foi a consequência da perda de Fort Duquesne para os Britâncos?;a perda da cidade encorajou os aliados indígenas a atacar as colônias britânicas.
Qual líder nativo teve um papel importantíssimo na guerra?;o Chefe dos Wabanaki, que uniu vários povos nativos contra os Britâncos.
Qual batalha final importante ocorreu durante a guerra?;a Batalha de Ticonderoga, em 1759.
