pergunta;resposta
Quem é creditado com a cunhagem do termo 'comutação de pacotes'?;Donald Davies é creditado com a cunhagem do termo 'comutação de pacotes'.
Quais são os dois principais tipos de comutação de pacotes?;Os dois principais tipos de comutação de pacotes são com ligação (circuito virtual) e sem ligação (datagrama).
Qual é a principal vantagem da comutação de pacotes em comparação com a comutação de circuitos?;A principal vantagem da comutação de pacotes é o uso eficiente da largura de banda da rede, minimizando a latência e aumentando a robustez da comunicação.
O que caracteriza a comutação de pacotes com ligação (circuito virtual)?;A comutação de pacotes com ligação (circuito virtual) é caracterizada por um caminho virtual fixo, garantindo a entrega ordenada dos pacotes.
O que caracteriza a comutação de pacotes sem ligação (datagrama)?;A comutação de pacotes sem ligação (datagrama) é caracterizada por pacotes encaminhados independentemente, oferecendo flexibilidade e robustez superior.
Quais são exemplos de protocolos que utilizam comutação de circuito virtual?;Exemplos de protocolos que utilizam comutação de circuito virtual incluem ATM, Frame Relay e X.25.
Qual protocolo é um exemplo de comutação de datagrama?;O protocolo IP é um exemplo de comutação de datagrama.
Qual técnica é utilizada na comutação de pacotes para otimizar recursos de rede?;A técnica de multiplexagem temporal estatística é utilizada na comutação de pacotes para otimizar recursos de rede.
Qual é o papel da propriedade 'knownFor' nos dados RDF fornecidos?;A propriedade 'knownFor' nos dados RDF indica as áreas de conhecimento ou contribuições notáveis de uma entidade.
Qual é a principal diferença entre comutação de circuitos e comutação de pacotes?;A principal diferença é que a comutação de circuitos estabelece uma ligação dedicada, enquanto a comutação de pacotes utiliza ligações compartilhadas, otimizando o uso da rede.
