pergunta;resposta
Em qual estado dos EUA está localizada a cidade de Fresno?;Califórnia
Qual é a temperatura média em Fresno durante o verão?;Alta e quente
Que monumento histórico está localizado em Fresno?;Pioneer Park
Qual é um dos museus mais famosos de Fresno?;Fresno Art Museum
Qual indústria é importante para a economia de Fresno?;Agricultura
Em que ano foi fundada a cidade de Fresno?;1852
Qual evento anual acontece em Fresno?;Fresno Greek Festival
Quantos habitantes aproximadamente vive na cidade de Fresno?;Cerca de 500 mil
Qual parque é um ponto turístico em Fresno?;Woodward Park
Que tipo de flora é comum em Fresno?;Árvores frutíferas, como amendoeiras
