pergunta;resposta
Qual é o nome grego que deriva a palavra ctenophora?;κτείς kteis 'pente' e φέρω pherō 'portador
Quais são os nomes comuns para ctenophores?;carambolas-do-mar ou águas-vivas-de-pente
O que é uma característica distintiva dos ctenophores?;presença de pentes formados por grupos de cílios
Qual é o tamanho máximo de um ctenophore adulto?;1,5 m de comprimento
Onde os ctenophores são encontrados naturalmente?;nas águas oceânicas e estuarinas
Quem descreveu primeiramente a classe Ctenophora?;Eschscholtz, em 1829
Qual é o tipo de espécie representativa dos ctenophores?;Mnemiopsis leidyi
Quais são as classes que compõem a filo Ctenophora?;*Tentaculata, *Nuda, *Scleroctenophora
O que caracteriza os ctenophores como bioluminescentes?;capacidade de produzir luz
De onde se originam as semelhanças físicas entre ctenophores e medusas?;convergência evolutiva
