pergunta;resposta
Qual é a cidade onde está localizada a Universidade de Chicago?;Chicago
Em qual ano foi fundada a Universidade de Chicago?;1890
Quem é o atual presidente da Universidade de Chicago?;Robert J. Zimmer
Qual faculdade faz parte do sistema da Universidade de Chicago?;Universidade de Chicago Medicine
A Universidade de Chicago oferece cursos em qual idioma principal?;Inglês
Qual é o lema da Universidade de Chicago?;Crescete et floscite (Cresçam e floresçam)
Quantos campos de estudo são oferecidos pela Universidade de Chicago?;Mais de cem
Quais são algumas das disciplinas mais conhecidas na Universidade de Chicago?;Economia, física e filosofia
A Universidade de Chicago é membro da Associação Americana de Universidades (AAU)?;Sim
Quantas nacionalidades são representadas por alunos internacionais na Universidade de Chicago?;Mais de 100
